,Demand,Receive,Forecast,NS,LTD,SS,OUT,Order,Cost,Bullwhip
33,78.84578142088199,82.6329925643806,85.3177408179094,55.04989293677767,85.3177408179094,30.166965050066445,115.48470586797583,60.43481293119817,275.24946468388833,2.1483823078123594
34,116.45089824206377,60.43481293119817,111.61903361907004,-0.9661923740879388,111.61903361907004,30.2173913627305,141.83642498180055,142.8026173558885,9.661923740879388,2.137934122284002
35,75.58312700057955,142.8026173558885,91.32299463347988,66.253297981221,91.32299463347988,30.370097060949792,121.69309169442967,55.43979371320867,331.266489906105,2.14386776887887
36,104.1772719000951,55.43979371320867,91.91961527007169,17.51581979433456,91.91961527007169,30.02245661713941,121.9420718872111,104.42625209287654,87.5790989716728,2.140237899181662
37,60.80659752240449,104.42625209287654,46.162848720306286,61.13547436480661,46.162848720306286,31.115496442091963,77.27834516239825,16.14287079759164,305.67737182403306,2.1761937132047944
38,73.43627902203139,16.14287079759164,75.6807972076311,3.8420661403668674,75.6807972076311,31.268932976893012,106.94973018452411,103.10766404415725,19.210330701834337,2.1211742196316044
39,103.93722471738246,103.10766404415725,114.40820774350401,3.0125054671416507,114.40820774350401,30.953092673703868,145.36130041720787,142.34879495006624,15.062527335708253,2.1301200646106637
40,114.76933159990821,142.34879495006624,131.6086085144869,30.591968817299673,131.6086085144869,30.95674100617376,162.56534952066065,131.973380703361,152.95984408649838,2.114772657102878
41,103.4273656237994,131.973380703361,98.83852299511,59.13798389686126,98.83852299511,30.64122931651497,129.47975231162496,70.3417684147637,295.6899194843063,2.1402282029889768
42,97.68703435223519,70.3417684147637,108.47384268654814,31.792717959389776,108.47384268654814,30.28488146213454,138.7587241486827,106.96600618929291,158.9635897969489,2.1371834777123673
43,93.97792608821422,106.96600618929291,93.59284139320715,44.78079806046847,93.59284139320715,29.94417704376723,123.53701843697438,78.75622037650591,223.90399030234235,2.1499271229738386
44,70.42956019265145,78.75622037650591,68.70328719324326,53.10745824432293,68.70328719324326,30.2642505293705,98.96753772261376,45.86007947829083,265.5372912216146,2.1544056783518313
45,85.60311583210583,45.86007947829083,94.43971520697255,13.364421890507927,94.43971520697255,30.03084141091614,124.47055661788869,111.10613472738076,66.82210945253964,2.138528388366862
46,90.78722458080425,111.10613472738076,97.31045336493844,33.68333203708444,97.31045336493844,29.730312744703948,127.04076610964239,93.35743407255795,168.4166601854222,2.1360500933968507
47,121.1424445243783,93.35743407255795,105.37852295453581,5.898321585264085,105.37852295453581,30.03631260391088,135.4148355584467,129.5165139731826,29.491607926320427,2.1050540143564427
48,106.87236579136923,129.5165139731826,121.63776928862819,28.542469767077463,121.63776928862819,29.837699379085503,151.4754686677137,122.93299890063624,142.71234883538733,2.1005138941484938
49,64.73919689274533,122.93299890063624,78.54011043421984,86.73627177496837,78.54011043421984,30.408974456002763,108.94908489022261,22.212813115254235,433.68135887484186,2.1352124312885907
50,106.4816793878959,22.212813115254235,100.2260523728006,2.467405502326713,100.2260523728006,30.213546933576392,130.43959930637698,127.97219380405026,12.337027511633565,2.132553036690722
51,92.29835439167367,127.97219380405026,96.25638972604776,38.14124491470331,96.25638972604776,29.931523830352084,126.18791355639985,88.04666864169654,190.70622457351652,2.1346914780378703
52,86.46155999388083,88.04666864169654,91.40186185670821,39.72635356251902,91.40186185670821,29.71889912341412,121.12076098012233,81.3944074176033,198.63176781259511,2.134636845516734
53,112.23352577681736,81.3944074176033,114.84026343505643,8.887235203304968,114.84026343505643,29.676303020838372,144.5165664558948,135.62933125258985,44.43617601652484,2.129155662780231
54,120.61999044991902,135.62933125258985,115.11693891146481,23.896576005975803,115.11693891146481,29.907888211518998,145.02482712298382,121.12825111700802,119.48288002987901,2.101249673994973
55,118.62560238232398,121.12825111700802,111.90936870294345,26.399224740659847,111.90936870294345,30.03853645249624,141.94790515543968,115.54868041477984,131.99612370329925,2.079185439955758
56,83.21564953554723,115.54868041477984,82.96010882563277,58.732255619892456,82.96010882563277,29.914473340728897,112.87458216636168,54.14232654646922,293.66127809946227,2.1036132876758344
57,93.81575248297571,54.14232654646922,105.54304267556935,19.058829683385966,105.54304267556935,29.660607403059622,135.20365007862898,116.14482039524302,95.29414841692983,2.099679887361681
58,106.62526862807128,116.14482039524302,112.0612701740156,28.5783814505577,112.0612701740156,29.489003387052616,141.55027356106822,112.97189211051052,142.89190725278849,2.0949890750634443
59,119.51090254244718,112.97189211051052,115.80475922158612,22.03937101862104,115.80475922158612,29.640212068575625,145.44497129016176,123.40560027154072,110.1968550931052,2.0740791486865815
60,90.4165152430942,123.40560027154072,98.13350234957764,55.028456047067564,98.13350234957764,29.427502846721662,127.5610051962993,72.53254914923174,275.1422802353378,2.0858237299857896
61,96.28682046672365,72.53254914923174,67.8013942604229,31.27418472957565,67.8013942604229,29.18941364724446,96.99080790766736,65.71662317809171,156.37092364787827,2.108406327813882
62,77.87330051987944,65.71662317809171,89.36095752360048,19.117507387787924,89.36095752360048,29.216905711851798,118.57786323545227,99.46035584766435,95.58753693893962,2.0822684061558596
63,76.07586751838659,99.46035584766435,58.678729730605596,42.50199571706568,58.678729730605596,29.285455625538308,87.9641853561439,45.46218963907822,212.5099785853284,2.1020866046923143
64,116.25051644788397,45.46218963907822,112.62610703385265,-28.286331091740067,112.62610703385265,29.342243055932684,141.96835008978533,170.2546811815254,282.86331091740067,2.1261455579058466
65,127.12480057141646,170.2546811815254,115.92810162515502,14.843549518368874,115.92810162515502,29.763031151295973,145.69113277645098,130.84758325808212,74.21774759184437,2.091553614783568
66,98.55979756839332,130.84758325808212,85.61298281118427,47.13133520805768,85.61298281118427,29.541837512239557,115.15482032342382,68.02348511536614,235.6566760402884,2.1108092782901244
67,120.07065795784048,68.02348511536614,131.6789258316257,-4.915837634416661,131.6789258316257,29.67843275509208,161.35735858671777,166.2731962211344,49.15837634416661,2.1212687114551056
68,107.23272050095268,166.2731962211344,102.55570848783377,54.12463808576507,102.55570848783377,29.527098286007558,132.08280677384133,77.95816868807626,270.62319042882535,2.1302637012885244
69,87.09760490789752,77.95816868807626,90.56264372520468,44.98520186594381,90.56264372520468,29.38505197340416,119.94769569860884,74.96249383266503,224.92600932971902,2.134457237376145
70,107.22791211016828,74.96249383266503,106.75870632137644,12.719783588440563,106.75870632137644,29.240706545193518,135.99941286656997,123.2796292781294,63.59891794220282,2.1317973054657733
71,130.76073132931938,123.2796292781294,135.5311396015506,5.238681537250585,135.5311396015506,29.736821936296945,165.26796153784753,160.02928000059694,26.193407686252925,2.1113610710806774
72,99.28347921780097,160.02928000059694,100.05169812840353,65.98448232004655,100.05169812840353,29.533613447531355,129.5853115759349,63.60082925588834,329.92241160023275,2.134067073897256
73,131.29287311628013,63.60082925588834,118.46295087439444,-1.7075615403452389,118.46295087439444,30.01012278557321,148.47307365996764,150.18063520031288,17.07561540345239,2.1062437612694582
74,47.60509791820511,150.18063520031288,57.56776611267651,100.86797574176254,57.56776611267651,31.310861848074506,88.87862796075102,-11.989347781011517,504.33987870881265,2.12983773956137
75,116.43805008750448,-11.989347781011517,111.50048425589135,-27.559422126753446,111.50048425589135,31.301858182190347,142.8023424380817,170.36176456483514,275.59422126753446,2.1455652662995943
76,101.74094136476343,170.36176456483514,86.17512237816592,41.061401073318265,86.17512237816592,31.10595945874934,117.28108183691526,76.219680763597,205.30700536659134,2.156464919848177
77,94.01985299068265,76.219680763597,89.73870138102353,23.261228846232612,89.73870138102353,30.914680900377384,120.65338228140092,97.39215343516831,116.30614423116306,2.1549333029946487
78,101.83521553071004,97.39215343516831,116.84281343705315,18.818166750690878,116.84281343705315,30.726721582402885,147.56953501945603,128.75136826876513,94.09083375345439,2.1546914578778846
79,60.248621707982146,128.75136826876513,68.75083912911708,87.32091331147386,68.75083912911708,31.303695566446894,100.05453469556397,12.733621384090114,436.6045665573693,2.173198713366232
80,95.60656224324975,12.733621384090114,92.12004089917116,4.447972452314218,92.12004089917116,31.111810769641316,123.23185166881248,118.78387921649826,22.23986226157109,2.1702448037980266
81,107.14225143023492,118.78387921649826,103.64967438705064,16.08960023857756,103.64967438705064,30.970495293923182,134.62016968097382,118.53056944239626,80.4480011928878,2.1671843005958853
82,129.55788089483033,118.53056944239626,126.3415303826565,5.062288786143483,126.3415303826565,31.31255685373279,157.6540872363893,152.59179845024582,25.311443930717417,2.1473830521345003
83,89.63459563452705,152.59179845024582,110.40207547013546,68.01949160186226,110.40207547013546,31.16139377008479,141.56346924022026,73.543977638358,340.09745800931125,2.153971838932185
84,83.83012794213624,73.543977638358,87.64948246445178,57.733341298084014,87.64948246445178,31.077945524658638,118.72742798911042,60.99408669102641,288.6667064904201,2.1634607576459186
85,89.96485912830927,60.99408669102641,94.26527560021997,28.762568860801153,94.26527560021997,30.927116221012824,125.19239182123279,96.42982296043164,143.81284430400575,2.159713714611839
86,118.30804235404148,96.42982296043164,128.6108768943599,6.8843494671913135,128.6108768943599,30.96155784435996,159.57243473871986,152.68808527152856,34.42174733595657,2.1585410265245413
87,106.57502219319369,152.68808527152856,108.96291378345883,52.99741254552619,108.96291378345883,30.82241098392275,139.78532476738158,86.7879122218554,264.9870627276309,2.1620164741408816
88,89.40479592465923,86.7879122218554,86.8143744664522,50.380528842722356,86.8143744664522,30.68482801622915,117.49920248268134,67.11867363995898,251.90264421361178,2.1722264517732164
89,110.26534866226712,67.11867363995898,108.30185017141733,7.233853820414225,108.30185017141733,30.58844886176051,138.89029903317783,131.6564452127636,36.16926910207113,2.169987256093385
90,101.9415509869608,131.6564452127636,101.22553839282017,36.94874804621702,101.22553839282017,30.42733468281381,131.65287307563398,94.70412502941696,184.7437402310851,2.1713910152464155
91,119.37289981065778,94.70412502941696,119.00067744555938,12.279973264976192,119.00067744555938,30.47894905827321,149.47962650383258,137.1996532388564,61.39986632488096,2.1626240774090086
92,85.95893812245295,137.1996532388564,93.23523355882274,63.52068838137964,93.23523355882274,30.386843342637707,123.62207690146045,60.1013885200808,317.6034419068982,2.174365467879214
93,93.44675706804463,60.1013885200808,93.96621592611763,30.175319833415813,93.96621592611763,30.235269539611135,124.20148546572877,94.02616563231295,150.87659916707906,2.173638966477075
94,92.15783693735685,94.02616563231295,99.48423770951264,32.04364852837192,99.48423770951264,30.092342454492737,129.57658016400538,97.53293163563346,160.2182426418596,2.1712240603096644
95,70.72970103735763,97.53293163563346,69.9225352362718,58.84687912664775,69.9225352362718,30.281030441582626,100.20356567785443,41.35668655120668,294.23439563323876,2.1759858194030652
96,105.92240554129152,41.35668655120668,106.70875744445243,-5.718839863437097,106.70875744445243,30.154992443016685,136.8637498874691,142.5825897509062,57.18839863437097,2.1794096495813373
97,105.22110544359779,142.5825897509062,85.23909859827671,31.64264444387132,85.23909859827671,30.0254689871774,115.26456758545412,83.6219231415828,158.2132222193566,2.1840408214019797
98,100.10226913284922,83.6219231415828,109.26554587987403,15.162298452604901,109.26554587987403,29.875582110507214,139.14112799038125,123.97882953777635,75.8114922630245,2.1832046109504457
99,95.30825733249706,123.97882953777635,98.77314209147698,43.832870657884186,98.77314209147698,29.728972211608315,128.5021143030853,84.66924364520112,219.16435328942094,2.1866777139272946
100,71.69258515899172,84.66924364520112,81.67268625758824,56.80952914409359,81.67268625758824,29.888338998089868,111.5610252556781,54.751496111584515,284.0476457204679,2.1808023186961414
101,91.58709354469282,54.751496111584515,62.62453976275593,19.973931710985283,62.62453976275593,29.75776770583093,92.38230746858686,72.40837575760158,99.86965855492642,2.188165928864436
102,93.14570966946461,72.40837575760158,114.02945671727188,-0.7634022008777492,114.02945671727188,29.62168945450855,143.65114617178043,144.41454837265817,7.634022008777492,2.191247496166669
103,83.95445461556761,144.41454837265817,82.55855833401587,59.69669155621281,82.55855833401587,29.55973698789743,112.11829532191331,52.421603765700496,298.4834577810641,2.2059730468909904
104,96.77428576667981,52.421603765700496,107.85611393405497,15.344009555233498,107.85611393405497,29.418825939771388,137.27493987382636,121.93093031859286,76.72004777616749,2.2045441587455654
105,108.08101713629077,121.93093031859286,97.68195786503546,29.193922737535587,97.68195786503546,29.328736954191797,127.01069481922725,97.81677208169167,145.96961368767793,2.203103565737481
106,137.7237180242106,97.81677208169167,143.8514570748363,-10.713023204983344,143.8514570748363,29.87679500446504,173.72825207930134,184.4412752842847,107.13023204983344,2.191216597188054
107,103.49155625663678,184.4412752842847,92.95740062490022,70.23669582266457,92.95740062490022,29.751202831841415,122.70860345674163,52.471907634077056,351.18347911332285,2.2143585051058534
108,105.15100781445528,52.471907634077056,98.91331820749723,17.557595642286344,98.91331820749723,29.635933984477333,128.54925219197457,110.99165654968823,87.78797821143172,2.2126226793394146
109,98.51108168467665,110.99165654968823,117.65139522334451,30.03817050729792,117.65139522334451,29.50101828691744,147.15241351026194,117.11424300296402,150.19085253648961,2.211100148602801
110,61.62457569401917,117.11424300296402,59.717751686385704,85.52783781624277,59.717751686385704,29.907768019001058,89.62551970538676,4.097681889143999,427.63918908121383,2.237264020552081
111,99.46972249101566,4.097681889143999,101.64405122281289,-9.844202785628895,101.64405122281289,29.775219625560773,131.41927084837366,141.26347363400254,98.44202785628895,2.2401281887004947
112,101.20460419882053,141.26347363400254,109.90528150570807,30.21466664955311,109.90528150570807,29.648067001208183,139.55334850691625,109.33868185736314,151.07333324776556,2.2389385669143267
113,149.26484224970574,109.33868185736314,154.2216611294318,-9.711493742789486,154.2216611294318,30.557482875133104,184.7791440045649,194.49063774735438,97.11493742789486,2.2072299531553097
114,96.15278070437755,194.49063774735438,97.65696975581331,88.62636330018735,97.65696975581331,30.425929540623642,128.08289929643695,39.4565359962496,443.13181650093674,2.2381862511689867
115,106.03094684667225,39.4565359962496,109.6805568713345,22.0519524497647,109.6805568713345,30.318046536243592,139.9986034075781,117.94665095781339,110.25976224882349,2.2363027630380534
116,99.30576460589513,117.94665095781339,123.33992045827789,40.69283880168295,123.33992045827789,30.188633310082594,153.5285537683605,112.83571496667754,203.46419400841478,2.234847783286275
117,76.62643924760935,112.83571496667754,76.0502512772735,76.90211452075114,76.0502512772735,30.23679792619288,106.28704920346638,29.38493468271524,384.5105726037557,2.2575227743551407
118,122.85645629030041,29.38493468271524,124.8674467574501,-16.569407086834033,124.8674467574501,30.33868388182141,155.20613063927152,171.77553772610554,165.69407086834033,2.26055170280222
119,115.03866065373549,171.77553772610554,125.5452046138116,40.167469985536016,125.5452046138116,30.31580853046046,155.86101314427208,115.69354315873606,200.83734992768007,2.254326556298222
120,115.82063894086093,115.69354315873606,126.87589827044077,40.04037420341115,126.87589827044077,30.301333788841507,157.1772320592823,117.13685785587114,200.20187101705574,2.247695204323272
121,81.81225090410521,117.13685785587114,93.68255395970901,75.36498115517708,93.68255395970901,30.278961870649557,123.96151583035856,48.59653467518149,376.8249057758854,2.259838017416161
122,128.05588621872198,48.59653467518149,134.44318843901382,-4.094370388363416,134.44318843901382,30.471675614299095,164.91486405331293,169.00923444167634,40.94370388363416,2.254709781252277
123,71.96297874415438,169.00923444167634,60.53292961684955,92.95188530915854,60.53292961684955,30.60176452175153,91.13469413860108,-1.8171911705574644,464.75942654579273,2.301545231959407
124,111.73714187600541,-1.8171911705574644,128.07145719901638,-20.602447737404333,128.07145719901638,30.541256202433537,158.61271340144992,179.21516113885426,206.02447737404333,2.3168048069616898
125,143.80911251619958,179.21516113885426,132.3456585860127,14.803600885250347,132.3456585860127,31.128740061671184,163.47439864768387,148.67079776243352,74.01800442625174,2.275143122523852
126,80.18927349738624,148.67079776243352,83.21562814977658,83.28512515029763,83.21562814977658,31.125239976847173,114.34086812662375,31.055742976326115,416.42562575148816,2.2975928771582126
127,88.67404540794456,31.055742976326115,81.13128690775098,25.666822718679185,81.13128690775098,31.0378577970437,112.16914470479468,86.50232198611549,128.33411359339593,2.2961607311706875
128,101.99302730175282,86.50232198611549,101.3516438358229,10.176117403041857,101.3516438358229,30.92099878867924,132.27264262450214,122.09652522146028,50.88058701520929,2.294860307181911
129,89.93048691767602,122.09652522146028,93.21811102071082,42.34215570682612,93.21811102071082,30.827696915688175,124.045807936399,81.70365222957288,211.7107785341306,2.29582813069874
130,68.98673137867735,81.70365222957288,72.20030353318008,55.05907655772165,72.20030353318008,31.0020116849253,103.20231521810538,48.14323866038373,275.29538278860826,2.289854104929006
131,101.37125949612054,48.14323866038373,105.59046703847339,1.8310557219848391,105.59046703847339,30.88722604565786,136.47769308413126,134.6466373621464,9.155278609924196,2.289892426280614
132,78.7539257254779,134.6466373621464,94.89103841606436,57.72376735865335,94.89103841606436,30.897812998621262,125.78885141468562,68.06508405603228,288.6188367932667,2.2866942514464865
133,109.47184861270364,68.06508405603228,114.00719162784344,16.317002801981985,114.00719162784344,30.82295846661692,144.83015009446035,128.51314729247838,81.58501400990993,2.284576489911933
134,81.61151531532394,128.51314729247838,79.16994896241745,63.21863477913642,79.16994896241745,30.799512801312318,109.96946176372977,46.750826984593346,316.0931738956821,2.296184596104799
135,130.9986881003508,46.750826984593346,140.63955978323438,-21.029226336621022,140.63955978323438,31.029232485030978,171.66879226826535,192.69801860488639,210.29226336621022,2.300134017029012
136,84.33493415327526,192.69801860488639,96.22963904252165,87.33385811499011,96.22963904252165,30.979289071317538,127.20892811383919,39.875069998849085,436.66929057495054,2.3184335656068678
137,93.55876967588648,39.875069998849085,81.28269152451655,33.65015843795271,81.28269152451655,30.87420221159329,112.15689373610984,78.50673529815712,168.25079218976356,2.32223198177775
138,116.27034434739339,78.50673529815712,122.24434504589198,-4.113450611283554,122.24434504589198,30.863598806449684,153.10794385234166,157.22139446362522,41.13450611283554,2.322839398997495
139,75.3827136713209,157.22139446362522,82.39444109442988,77.72523018102076,82.39444109442988,30.91924307130676,113.31368416573665,35.58845398471588,388.6261509051038,2.3343139015123993
140,104.54919869208258,35.58845398471588,101.57356365848267,8.764485473654062,101.57356365848267,30.821404903315884,132.39496856179855,123.63048308814449,43.82242736827031,2.3329460238833164
141,126.14285508564856,123.63048308814449,139.89992321876477,6.252113476149987,139.89992321876477,30.949495000487367,170.84941821925213,164.59730474310214,31.260567380749933,2.327238075700578
142,67.85033530877544,164.59730474310214,66.34977943845017,102.99908291047669,66.34977943845017,31.127052057861956,97.47683149631213,-5.522251414164558,514.9954145523834,2.3632791248548
143,103.69267717064608,-5.522251414164558,104.9484417053615,-6.2158456743339485,104.9484417053615,31.027386543771623,135.97582824913312,142.19167392346708,62.158456743339485,2.3640974831039094
144,105.19765588496847,142.19167392346708,103.46693764212978,30.77817236416466,103.46693764212978,30.934130807567254,134.40106844969702,103.62289608553236,153.89086182082332,2.3634304566925053
145,115.6364574355462,103.62289608553236,115.79224791136087,18.764611014150816,115.79224791136087,30.916287249804018,146.7085351611649,127.94392414701407,93.82305507075408,2.3582048810667224
146,75.26098578243835,127.94392414701407,64.29823491348634,71.44754937872653,64.29823491348634,30.971406813290024,95.26964172677637,23.822092348049836,357.2377468936327,2.37706244962962
147,73.59086773831447,23.822092348049836,59.19035891237153,21.6787739884619,59.19035891237153,31.046958826519802,90.23731773889133,68.55854375042944,108.3938699423095,2.3675892296562058
148,110.43883131233795,68.55854375042944,126.38388194458767,-20.20151357344662,126.38388194458767,30.986085022102653,157.36996696669033,177.57148054013695,202.01513573446618,2.378364855751956
149,105.93969346466372,177.57148054013695,97.47007998148044,51.43027350202661,97.47007998148044,30.899542785043845,128.3696227665243,76.93934926449768,257.151367510133,2.3836315619592336
150,105.00985700691753,76.93934926449768,95.09593351235446,23.35976575960676,95.09593351235446,30.80985963507377,125.90579314742823,102.54602738782147,116.7988287980338,2.383121757979657
151,106.9289641899395,102.54602738782147,85.39506305390236,18.97682895748872,85.39506305390236,30.729296371125912,116.12435942502827,97.14753046753955,94.8841447874436,2.3830783284444146
152,86.39950556843019,97.14753046753955,80.00988809153516,29.724853856598088,80.00988809153516,30.670359019871164,110.68024711140632,80.95539325480823,148.62426928299044,2.381914907588278
153,104.64507394322007,80.95539325480823,91.41417600914508,6.0351731681862475,91.41417600914508,30.581841264313724,121.9960172734588,115.96084410527256,30.175865840931237,2.3804754822247833
154,105.86144946597362,115.96084410527256,122.2816010673373,16.134567807485183,122.2816010673373,30.498799995303646,152.78040106264095,136.64583325515576,80.67283903742592,2.3801488820973544
155,85.71297163947264,136.64583325515576,95.81114253289898,67.0674294231683,95.81114253289898,30.44694085451035,126.25808338740933,59.19065396424102,335.3371471158415,2.386775639284989
156,137.31549022289514,59.19065396424102,130.4339867711179,-11.057406835485807,130.4339867711179,30.7745303341905,161.2085171053084,172.2659239407942,110.57406835485807,2.369290047142927
157,109.47665841823576,172.2659239407942,132.00101647167884,51.731858687072645,132.00101647167884,30.70960503224023,162.71062150391907,110.97876281684643,258.6592934353632,2.3671484927217574
158,76.17393005594703,110.97876281684643,85.99158492586297,86.53669144797205,85.99158492586297,30.75270646054885,116.74429138641182,30.20759993843977,432.6834572398602,2.3811716110533485
159,113.1310721726766,30.20759993843977,109.88275833759037,3.6132192137352206,109.88275833759037,30.714623002449958,140.59738134004033,136.9841621263051,18.066096068676103,2.3785873280192185
160,80.50636659545357,136.9841621263051,55.512309446717836,60.09101474458676,55.512309446717836,30.708725703306786,86.22103515002462,26.13002040543786,300.4550737229338,2.399460529219592
161,115.74169207484904,26.13002040543786,138.65111780075645,-29.520656924824422,138.65111780075645,30.69396540830503,169.34508320906147,198.86574013388588,295.20656924824425,2.4175650666889363
162,123.17191158014808,198.86574013388588,109.27618691251212,46.17317162891338,109.27618691251212,30.76147082110027,140.03765773361238,93.864486104699,230.86585814456691,2.409381086142721
163,83.5863536329658,93.864486104699,67.13236616339688,56.45130410064658,67.13236616339688,30.729300679745933,97.86166684314281,41.41036274249623,282.2565205032329,2.422756536770518
164,119.26752258488644,41.41036274249623,129.49322690498283,-21.405855741743622,129.49322690498283,30.748382617563745,160.24160952254658,181.6474652642902,214.05855741743622,2.4291187292894936
165,108.25561853872996,181.6474652642902,132.6531426021227,51.985990983816606,132.6531426021227,30.679127326647343,163.33226992877005,111.34627894495344,259.929954919083,2.42737763882352
166,116.4412031998898,111.34627894495344,130.283931384995,46.89106672888025,130.283931384995,30.668219613692703,160.9521509986877,114.06108426980745,234.45533364440124,2.4221384962164345
167,137.93585965307895,114.06108426980745,143.57495085360256,23.01629134560875,143.57495085360256,30.97147321252385,174.5464240661264,151.53013272051766,115.08145672804375,2.3988313888696293
